decimalLatitude,decimalLongitude,scientificName,iucnRedListCategory
8.487494,76.948624,Peltophorum pterocarpum (DC.) Backer ex K.Heyne,LC
12.939595,74.928583,"Prinia socialis Sykes, 1832",LC
20.202244,85.45174,"Streptopelia orientalis (Latham, 1790)",LC
12.890235,77.587374,"Brachythemis contaminata (Fabricius, 1793)",LC
10.511146,76.258424,"Graphium sarpedon (Linnaeus, 1758)",LC
28.915768,79.509502,"Crocothemis servilia (Drury, 1773)",LC
12.853538,77.509712,Morinda coreia Buch.-Ham.,LC
19.9107,85.6705,"Ceriagrion coromandelianum (Fabricius, 1798)",LC
12.813616,77.567336,"Diplacodes lefebvrii (Rambur, 1842)",LC
14.464409,75.921758,"Pachliopta hector (Linnaeus, 1758)",LC
19.847981,73.988965,"Elanus caeruleus (Desfontaines, 1789)",LC
26.623138,75.025031,"Diplacodes lefebvrii (Rambur, 1842)",LC
17.333817,78.398033,"Himantopus himantopus (Linnaeus, 1758)",LC
21.769949,88.231513,"Zyxomma petiolatum Rambur, 1842",LC
25.1848,75.8251,"Ceriagrion coromandelianum (Fabricius, 1798)",LC
26.659422,91.001129,"Viverricula indica (É.Geoffroy Saint-Hilaire, 1803)",LC
9.924837,76.770023,"Vestalis apicalis Selys, 1873",LC
9.931233,76.267304,Murraya koenigii (L.) Spreng.,LC
15.488784,73.927902,"Ardeola grayii (Sykes, 1832)",LC
14.894712,74.330153,"Buceros bicornis Linnaeus, 1758",VU
28.915473,79.513269,"Trithemis pallidinervis (Kirby, 1889)",LC
14.619639,74.844077,"Melanitis leda Linnaeus, 1758",LC
33.507536,79.275884,"Crocothemis servilia (Drury, 1773)",LC
13.349955,74.78331,"Hemidactylus prashadi Smith, 1935",LC
18.986601,73.267899,"Hypolimnas misippus Linnaeus, 1764",LC
25.197,75.7922,Alstonia scholaris (L.) R.Br.,LC
18.962999,73.262711,"Melanitis leda Linnaeus, 1758",LC
26.8287,70.5181,"Passer domesticus (Linnaeus, 1758)",LC
26.202281,91.739281,"Brachythemis contaminata (Fabricius, 1793)",LC
24.5671,85.5337,"Agriocnemis pygmaea (Rambur, 1842)",LC
11.607304,76.801058,"Pseudibis papillosa (Temminck, 1824)",LC
8.623489,78.072747,"Sterna aurantia J.E.Gray, 1831",VU
26.556814,92.327904,"Sus scrofa Linnaeus, 1758",LC
18.7917,72.914775,"Threskiornis melanocephalus (Latham, 1790)",LC
28.52673,77.575363,"Rhyothemis variegata (Linnaeus, 1763)",LC
8.954228,77.069864,"Bubulcus ibis (Linnaeus, 1758)",LC
26.2071,81.2459,Tectona grandis L.f.,EN
12.214656,75.657933,"Pedostibes tuberculosus Günther, 1876",LC
10.312354,76.257248,"Vestalis apicalis Selys, 1873",LC
17.432047,73.931602,Habenaria grandifloriformis Blatt. & McCann,NT
18.995218,73.258842,"Melanitis leda Linnaeus, 1758",LC
25.2172,75.8369,Dalbergia sissoo Roxb. ex DC.,LC
28.52673,77.575363,"Aquila fasciata Vieillot, 1822",LC
9.623706,77.147355,"Lycodon travancoricus (Beddome, 1870)",LC
14.7062,76.3368,Asparagus officinalis L.,DD
25.206444,75.83103,"Pantala flavescens (Fabricius, 1798)",LC
23.649934,88.126976,"Psilopogon duvaucelii (R.Lesson, 1830)",LC
21.398021,78.877187,Cyperus articulatus L.,LC
25.2338,75.8392,"Orthetrum sabina (Drury, 1773)",LC
25.1846,75.8266,"Pantala flavescens (Fabricius, 1798)",LC
12.77,77.8779,"Orthetrum sabina (Drury, 1773)",LC
17.722164,78.292572,"Jynx torquilla Linnaeus, 1758",LC
19.004379,73.282455,"Junonia almana (Linnaeus, 1758)",LC
12.411209,76.684563,"Ocyceros birostris (Scopoli, 1786)",LC
8.803958,76.701182,"Euploea core (Cramer, 1780)",LC
12.944151,75.786565,"Diplacodes trivialis (Rambur, 1842)",LC
28.530907,77.180149,"Phalanta phalantha (Drury, 1773)",LC
23.640378,88.129937,Eucalyptus deglupta Blume,VU
26.8739,75.8096,Azadirachta indica A.Juss.,LC
18.995218,73.258842,"Eurema hecabe (Linnaeus, 1758)",LC
24.425633,92.338816,"Libellago lineata (Burmeister, 1839)",LC
13.044519,80.279035,"Corvus splendens Vieillot, 1817",LC
28.686274,77.221783,"Ischnura senegalensis (Rambur, 1842)",LC
12.91821,75.673173,"Rhacophorus lateralis Boulenger, 1883",VU
15.509038,73.943197,"Crocodylus palustris (Lesson, 1831)",VU
12.200593,77.584892,"Ratufa macroura (Pennant, 1769)",NT
18.980478,73.262711,"Danaus chrysippus (Linnaeus, 1758)",LC
13.502664,75.090317,"Aplocheilus lineatus (Valenciennes, 1846)",LC
19.004379,73.282455,"Danaus chrysippus (Linnaeus, 1758)",LC
22.727951,88.384628,"Turdoides striata (Dumont, 1823)",LC
21.769949,88.231513,"Tholymis tillarga (Fabricius, 1798)",LC
11.927905,79.823395,Ficus religiosa L.,LC
13.352753,74.780975,"Nyctibatrachus poocha Biju, Van Bocxlaer, Mahony, Dinesh, Radhakrishnan, Zachariah, Giri & Bossuyt, 2011",NT
18.985037,73.28923,"Pelopidas mathias (Fabricius, 1798)",LC
12.29581,76.639381,"Junonia almana (Linnaeus, 1758)",LC
8.491453,77.745468,"Plegadis falcinellus (Linnaeus, 1766)",LC
26.8423,75.8214,Azadirachta indica A.Juss.,LC
26.932489,92.877663,"Pericrocotus brevirostris (Vigors, 1831)",LC
22.974727,88.433721,"Urothemis signata (Rambur, 1842)",LC
11.916494,75.731163,Naringi crenulata (Roxb.) Nicolson,LC
20.1664,85.6139,Polyalthia longifolia (Sonn.) Thwaites,LC
13.123137,77.549675,Sesbania sesban (L.) Merr.,LC
12.166667,79.916667,"Athene brama (Temminck, 1821)",LC
18.275162,74.769325,"Platalea leucorodia Linnaeus, 1758",LC
10.292274,76.165332,"Duttaphrynus melanostictus (Schneider, 1799)",LC
25.2228,75.8097,Mimusops elengi L.,LC
14.273808,74.747675,"Raorchestes luteolus (Kuramoto & Joshy, 2003)",LC
9.649626,76.381134,"Rhyothemis variegata (Linnaeus, 1763)",LC
22.7486,77.7372,Mangifera indica L.,DD
25.1853,75.8242,"Crocothemis servilia (Drury, 1773)",LC
23.184226,88.577526,"Brachydiplax chalybea Brauer, 1868",LC
8.633505,77.011093,"Sphenomorphus dussumieri (Duméril & Bibron, 1839)",LC
12.10227,75.835358,"Raorchestes akroparallagi (Biju & Bossuyt, 2009)",LC
22.988771,87.010568,"Pseudagrion rubriceps Selys, 1876",LC
28.11786,95.822591,"Hydrophylax leptoglossa (Cope, 1868)",LC
20.04811,73.67981,"Pavo cristatus Linnaeus, 1758",LC
14.983011,74.69931,"Cyornis tickelliae Blyth, 1843",LC
21.978456,88.755847,"Haliaeetus leucogaster (Gmelin, 1788)",LC
11.6834,78.1812,"Pantala flavescens (Fabricius, 1798)",LC
8.655492,77.450241,"Rhyothemis variegata (Linnaeus, 1763)",LC
18.986601,73.267899,"Phalanta phalantha (Drury, 1773)",LC
25.2144,75.8347,Syzygium cumini (L.) Skeels,LC
17.385921,78.376401,"Brachythemis contaminata (Fabricius, 1793)",LC
18.985037,73.28923,"Euploea core (Cramer, 1780)",LC
9.440459,76.532927,"Eudynamys scolopaceus (Linnaeus, 1758)",LC
18.986601,73.267899,"Zizula hylax (Fabricius, 1775)",LC
26.144517,91.736237,"Troides helena (Linnaeus, 1758)",LC
25.2901,82.9968,Eclipta prostrata (L.) L.,LC
9.728412,76.30988,"Pachliopta aristolochiae (Fabricius, 1775)",LC
14.344392,75.737167,"Lampides boeticus (Linnaeus, 1767)",LC
15.479417,73.928635,Ficus talbotii King,LC
28.565331,77.300851,"Ceriagrion coromandelianum (Fabricius, 1798)",LC
12.791278,77.730378,"Merops orientalis Latham, 1801",LC
22.8937,88.39711,"Junonia orithya Linnaeus, 1758",LC
17.65992,75.906387,"Mirafra erythroptera Blyth, 1845",LC
21.769949,88.231513,"Zyxomma petiolatum Rambur, 1842",LC
9.498067,76.338852,Sterculia foetida L.,LC
25.170697,75.82289,"Hypolimnas misippus Linnaeus, 1764",LC
20.1873,85.4568,"Brachythemis contaminata (Fabricius, 1793)",LC
11.863555,75.958955,"Diplacodes trivialis (Rambur, 1842)",LC
19.004379,73.282455,"Phalanta phalantha (Drury, 1773)",LC
26.914341,75.731804,"Orthotomus sutorius (Pennant, 1769)",LC
13.686853,79.351929,Spathodea campanulata Beauverd,LC
20.202244,85.45174,"Calotes versicolor (Daudin, 1802)",LC
11.734461,78.202039,"Eurema andersoni (Moore, 1886)",LC
18.986601,73.267899,"Zizula hylax (Fabricius, 1775)",LC
10.496141,76.159752,"Eudynamys scolopaceus (Linnaeus, 1758)",LC
26.87156,88.267809,"Eurema hecabe (Linnaeus, 1758)",LC
18.995218,73.258842,"Zizula hylax (Fabricius, 1775)",LC
11.430879,76.859077,"Calotes versicolor (Daudin, 1802)",LC
19.163063,78.919991,"Nephila pilipes (Fabricius, 1793)",LC
17.5973,81.68486,Coffea arabica L.,EN
27.087639,88.656912,"Hirundo rustica Linnaeus, 1758",LC
23.200277,86.126732,"Potamarcha congener (Rambur, 1842)",LC
11.844996,78.665443,"Chamaeleo zeylanicus Laurenti, 1768",LC
22.533072,72.97834,"Pavo cristatus Linnaeus, 1758",LC
25.1974,75.7931,Melia azedarach L.,LC
9.741022,76.362713,"Glaucidium radiatum (Tickell, 1833)",LC
9.91863,76.781311,"Eutropis carinata (Schneider, 1801)",LC
28.354086,78.267548,"Nilssonia hurum (Gray, 1831)",EN
13.062634,77.6194,Holoptelea integrifolia (Roxb.) Planch.,LC
18.962999,73.262711,"Vanessa cardui (Linnaeus, 1758)",LC
30.32062,76.395126,"Danaus chrysippus (Linnaeus, 1758)",LC
11.338363,76.829453,"Elephas maximus Linnaeus, 1758",EN
18.69281,72.925041,Firmiana colorata (Roxb.) R.Br.,LC
25.237362,75.837033,"Diplacodes trivialis (Rambur, 1842)",LC
19.662,85.0907,Lagerstroemia speciosa (L.) Pers.,LC
18.986601,73.267899,"Zizina otis (Fabricius, 1787)",LC
26.273894,73.030741,"Junonia orithya Linnaeus, 1758",LC
18.986601,73.267899,"Danaus chrysippus (Linnaeus, 1758)",LC
26.9678,75.6569,Eucalyptus globulus Labill.,LC
20.1888,85.4392,Ziziphus oenopolia (L.) Mill.,LC
25.976564,92.496346,"Calotes versicolor (Daudin, 1802)",LC
10.452874,76.297146,"Neurothemis tullia (Drury, 1773)",LC
17.69309,81.580353,"Pericrocotus flammeus (J.R.Forster, 1781)",LC
24.441694,92.385063,"Cacomantis sonneratii (Latham, 1790)",LC
13.56631,75.134205,"Rhacophorus malabaricus Jerdon, 1870",LC
12.739404,77.786698,"Psittacula krameri (Scopoli, 1769)",LC
28.686274,77.221783,"Orthetrum sabina (Drury, 1773)",LC
11.664325,78.146014,"Pycnonotus jocosus (Linnaeus, 1758)",LC
19.018236,73.279388,"Lampides boeticus (Linnaeus, 1767)",LC
17.615326,81.663605,"Harpactes fasciatus (Pennant, 1769)",LC
15.7987,74.099,"Pedostibes tuberculosus Günther, 1876",LC
14.464409,75.921758,"Euploea core (Cramer, 1780)",LC
13.502664,75.090315,"Hoplobatrachus tigerinus (Daudin, 1802)",LC
9.913332,76.482335,Lobelia alsinoides Lam.,LC
25.193934,75.822045,Lannea coromandelica (Houtt.) Merr.,LC
21.769949,88.231513,"Ischnura senegalensis (Rambur, 1842)",LC
16.691818,74.211555,"Fulica atra Linnaeus, 1758",LC
15.964716,74.003571,"Ahaetulla nasuta (Lacépède, 1789)",LC
25.196466,75.791482,"Ypthima asterope Klug, 1832",LC
22.68116,88.351997,"Bradinopyga geminata (Rambur, 1842)",LC
28.593681,77.221832,"Columba livia J.F.Gmelin, 1789",LC
15.251512,76.675922,"Melursus ursinus (Shaw, 1791)",VU
25.2316,75.8383,"Ceryle rudis (Linnaeus, 1758)",LC
12.3122,77.1344,"Diplacodes trivialis (Rambur, 1842)",LC
19.018236,73.279388,"Zizina otis (Fabricius, 1787)",LC
14.635908,74.43203,"Buceros bicornis Linnaeus, 1758",VU
18.995218,73.258842,"Zizula hylax (Fabricius, 1775)",LC
28.915768,79.509502,"Orthetrum sabina (Drury, 1773)",LC
18.995218,73.258842,"Phalanta phalantha (Drury, 1773)",LC
9.630223,76.771243,"Dendrocitta vagabunda (Latham, 1790)",LC
23.640378,88.129937,"Halcyon smyrnensis (Linnaeus, 1758)",LC
9.415024,77.07613,Hopea ponga (Dennst.) Mabb.,VU
32.518642,76.033836,Picea smithiana (Wall.) Boiss.,LC
9.174842,76.501335,"Terpsiphone paradisi (Linnaeus, 1758)",LC
26.185904,91.721571,Justicia adhatoda L.,LC
20.0831,85.49,Alstonia scholaris (L.) R.Br.,LC
26.843262,75.816767,Moringa oleifera Lam.,LC
8.481392,76.954224,"Danaus chrysippus (Linnaeus, 1758)",LC
17.3098,78.6827,Tabebuia heterophylla (DC.) Britton,LC
23.649934,88.126976,Syzygium samarangense (Blume) Merr. & L.M.Perry,LC
30.001774,79.57106,Pinus roxburghii Sarg.,LC
12.659807,76.648491,"Uperodon globulosus (Günther, 1864)",LC
18.7372,73.63896,"Fowlea piscator (Schneider, 1799)",LC
20.0614,85.4237,Tectona grandis L.f.,EN
26.923438,92.827751,"Buceros bicornis Linnaeus, 1758",VU
12.396489,92.935074,"Dendrelaphis andamanensis (Anderson, 1871)",LC
13.034455,80.263039,"Dinopium benghalense (Linnaeus, 1758)",LC
12.992046,80.236686,"Brachythemis contaminata (Fabricius, 1793)",LC
23.181018,71.678021,"Hyaena hyaena (Linnaeus, 1758)",NT
18.534397,73.785294,"Passer domesticus (Linnaeus, 1758)",LC
25.2346,75.8391,"Freyeria trochylus (Freyer, 1845)",LC
20.1967,85.464,Peltophorum pterocarpum (DC.) Backer ex K.Heyne,LC
12.304175,76.64547,Manilkara zapota (L.) P.Royen,LC
10.549229,76.236855,"Dinopium benghalense (Linnaeus, 1758)",LC
27.0789,95.1088,Syzygium cumini (L.) Skeels,LC
18.995218,73.258842,"Vanessa cardui (Linnaeus, 1758)",LC
29.53,78.7747,"Panthera tigris (Linnaeus, 1758)",EN
14.464409,75.921758,"Alcedo atthis (Linnaeus, 1758)",LC
18.540813,73.453217,"Dicrurus leucophaeus Vieillot, 1817",LC
11.353003,76.795906,"Strix leptogrammica Temminck, 1832",LC
18.985037,73.28923,"Hypolimnas misippus Linnaeus, 1764",LC
17.367678,78.418694,"Bubulcus ibis (Linnaeus, 1758)",LC
16.6336,73.379738,Ceriops tagal (Perr.) C.B.Rob.,LC
12.853538,77.509712,Annona squamosa L.,LC
25.609121,91.89328,"Hydrophylax leptoglossa (Cope, 1868)",LC
15.236119,74.617282,"Uropeltis phipsonii (Mason, 1888)",VU
10.008343,76.307145,"Pycnonotus jocosus (Linnaeus, 1758)",LC
18.986601,73.267899,"Zizula hylax (Fabricius, 1775)",LC
25.097245,76.001508,"Eurema brigitta (Stoll, 1780)",LC
11.840905,76.084927,"Duttaphrynus melanostictus (Schneider, 1799)",LC
27.0944,95.1672,Phyllanthus emblica L.,LC
11.711934,76.163882,"Loriculus vernalis (Sparrman, 1787)",LC
26.745991,91.020325,"Hydrophylax leptoglossa (Cope, 1868)",LC
23.795653,86.430386,"Pantala flavescens (Fabricius, 1798)",LC
27.1754,77.520004,"Mycteria leucocephala (Pennant, 1769)",LC
23.172338,80.016464,"Disparoneura quadrimaculata (Rambur, 1842)",LC
11.6859,78.1761,"Danaus chrysippus (Linnaeus, 1758)",LC
18.540813,73.453217,"Bradinopyga geminata (Rambur, 1842)",LC
15.276154,73.970497,"Polypedates maculatus (Gray, 1830)",LC
28.574533,77.307362,"Crocothemis servilia (Drury, 1773)",LC
23.645671,88.088926,"Danaus chrysippus (Linnaeus, 1758)",LC
15.368606,73.944799,"Panthera pardus (Linnaeus, 1758)",VU
28.915473,79.513269,"Ceriagrion coromandelianum (Fabricius, 1798)",LC
22.751896,77.728866,Urena lobata L.,LC
26.202281,91.739281,"Danaus chrysippus (Linnaeus, 1758)",LC
23.320618,87.220774,"Junonia hierta Fabricius, 1798",LC
27.01,71.919998,"Saara hardwickii (Gray, 1827)",VU
12.337494,75.806908,"Clinotarsus curtipes (Jerdon, 1853)",LC
26.440369,90.65049,"Amphiesma stolatum (Linnaeus, 1758)",LC
25.187996,75.828898,"Ceriagrion coromandelianum (Fabricius, 1798)",LC
23.320618,87.220774,"Eurema hecabe (Linnaeus, 1758)",LC
9.9242,76.7694,Mangifera indica L.,DD
31.957851,77.109459,Populus deltoides W.Bartram ex Marshall,LC
26.726663,93.147851,"Nilssonia nigricans (Anderson, 1875)",CR
18.995218,73.258842,"Eurema hecabe (Linnaeus, 1758)",LC
17.328354,78.378845,"Merops orientalis Latham, 1801",LC
12.89705,74.886147,"Hoplobatrachus tigerinus (Daudin, 1802)",LC
10.811412,76.190351,"Orthetrum sabina (Drury, 1773)",LC
29.344309,79.529434,"Picus canus J.F.Gmelin, 1788",LC
17.5973,81.68486,"Gracula religiosa Linnaeus, 1758",LC
20.0611,85.4236,Tectona grandis L.f.,EN
11.410204,76.695032,"Gallus sonneratii Temminck, 1813",LC
12.411209,76.684563,"Centropus sinensis (Stephens, 1815)",LC
25.23,73.230003,"Streptopelia decaocto (Frivaldszky, 1838)",LC
11.3187,79.2456,"Rhyothemis variegata (Linnaeus, 1763)",LC
12.8789,77.608987,Spathodea campanulata Beauverd,LC
9.952062,76.249457,"Duttaphrynus melanostictus (Schneider, 1799)",LC
26.765947,78.644879,"Nilssonia gangetica (Cuvier, 1825)",EN
23.650292,88.127289,"Acisoma panorpoides Rambur, 1842",LC
19.018236,73.279388,"Euploea core (Cramer, 1780)",LC
26.154375,91.659416,Bixa orellana L.,LC
13.122776,74.993319,"Pachliopta hector (Linnaeus, 1758)",LC
9.709894,76.713448,"Neurothemis tullia (Drury, 1773)",LC
18.986601,73.267899,"Eurema hecabe (Linnaeus, 1758)",LC
21.769949,88.231513,"Ceriagrion coromandelianum (Fabricius, 1798)",LC
26.689423,94.341103,"Harpactes erythrocephalus (Gould, 1834)",LC
23.649934,88.126976,Pithecellobium dulce (Roxb.) Benth.,LC
18.980478,73.262711,"Zizula hylax (Fabricius, 1775)",LC
19.136319,73.19815,"Trithemis aurora (Burmeister, 1839)",LC
26.953093,88.155763,"Calicnemia eximia (Selys, 1863)",LC
15.2304,74.6168,"Chrysopelea ornata (Shaw, 1802)",LC
8.801929,77.46072,"Dicaeum agile (Tickell, 1833)",LC
8.550738,76.862006,"Brachythemis contaminata (Fabricius, 1793)",LC
22.0907,88.7624,"Crocothemis servilia (Drury, 1773)",LC
9.580218,76.495346,"Zyxomma petiolatum Rambur, 1842",LC
11.936996,79.818565,Ficus religiosa L.,LC
11.660018,75.711095,"Neurothemis tullia (Drury, 1773)",LC
22.334513,80.611511,"Accipiter badius (Gmelin, 1788)",LC
24.352674,92.344815,"Melanitis leda Linnaeus, 1758",LC
25.435801,81.846311,"Gracupica contra (Linnaeus, 1758)",LC
26.943114,81.750671,"Nilssonia hurum (Gray, 1831)",EN
18.749104,76.662544,Tribulus terrestris L.,LC
23.460058,88.355499,"Anastomus oscitans (Boddaert, 1783)",LC
19.19824,72.949009,Alstonia scholaris (L.) R.Br.,LC
11.711934,76.163882,"Accipiter badius (Gmelin, 1788)",LC
30.37659,78.061241,"Orthetrum glaucum (Brauer, 1865)",LC
13.07,77.8,"Ciconia episcopus (Boddaert, 1783)",NT
34.038478,74.872569,"Ardeola grayii (Sykes, 1832)",LC
13.122776,74.993319,"Graphium sarpedon (Linnaeus, 1758)",LC
24.352678,92.344814,"Libellago lineata (Burmeister, 1839)",LC
18.695627,72.925336,"Merops orientalis Latham, 1801",LC
25.1832,75.8267,"Danaus chrysippus (Linnaeus, 1758)",LC
24.352674,92.344815,"Palpopleura sexmaculata (Fabricius, 1787)",LC
10.810963,76.626678,"Duttaphrynus melanostictus (Schneider, 1799)",LC
11.462906,76.68173,"Caprimulgus indicus Latham, 1790",LC
15.404548,74.217461,"Nephila pilipes (Fabricius, 1793)",LC
18.986601,73.267899,"Pachliopta aristolochiae (Fabricius, 1775)",LC
12.890235,77.587374,"Diplacodes trivialis (Rambur, 1842)",LC
23.9625,86.132774,"Macaca mulatta (Zimmermann, 1780)",LC
25.05748,88.282608,"Euphlyctis hexadactylus (Lesson, 1834)",LC
14.419217,74.389649,Drosera burmannii Vahl,LC
22.999239,78.648384,"Brachythemis contaminata (Fabricius, 1793)",LC
22.467445,78.434586,"Rhabdophis plumbicolor (Cantor, 1839)",LC
26.192356,91.756511,"Corvus splendens Vieillot, 1817",LC
11.405158,76.688553,"Gallinula chloropus (Linnaeus, 1758)",LC
18.278918,74.780296,"Threskiornis melanocephalus (Latham, 1790)",LC
10.05946,76.640625,"Monilesaurus ellioti (Günther, 1864)",LC
25.2331,75.8385,Pongamia pinnata (L.) Pierre,LC
14.273889,74.74778,"Macaca radiata (É.Geoffroy Saint-Hilaire, 1812)",VU
16.834282,82.259789,Sonneratia alba Sm.,LC
22.681162,88.35208,"Crocothemis servilia (Drury, 1773)",LC
19.190694,72.950233,Peltophorum pterocarpum (DC.) Backer ex K.Heyne,LC
12.425021,76.653542,"Pelecanus philippensis Gmelin, 1789",NT
8.895444,76.639384,"Copsychus saularis (Linnaeus, 1758)",LC
11.572177,76.642715,"Ceriagrion coromandelianum (Fabricius, 1798)",LC
26.915749,70.908348,Calotropis procera (Aiton) W.T.Aiton,LC
23.849246,86.901981,"Zizina otis (Fabricius, 1787)",LC
13.080914,77.56215,"Indotyphlops braminus (Daudin, 1803)",LC
18.534397,73.785294,Bauhinia purpurea L.,LC
12.140658,75.790833,"Raorchestes nerostagona (Biju & Bossuyt, 2005)",VU
20.146481,79.323662,"Ceryle rudis (Linnaeus, 1758)",LC
12.890235,77.587374,"Crocothemis servilia (Drury, 1773)",LC
15.180419,74.610763,"Muntiacus muntjak (Zimmermann, 1780)",LC
25.323545,83.03257,"Corvus splendens Vieillot, 1817",LC
24.136908,88.202166,"Orthetrum sabina (Drury, 1773)",LC
8.656008,77.434364,Ficus religiosa L.,LC
13.479232,75.018739,"Pedostibes tuberculosus Günther, 1876",LC
25.143524,94.28334,Araucaria columnaris (J.R.Forst.) Hook.,LC
27.491903,96.212479,"Orthetrum glaucum (Brauer, 1865)",LC
28.52673,77.575363,"Orthetrum pruinosum (Burmeister, 1839)",LC
19.018236,73.279388,"Hypolimnas misippus Linnaeus, 1764",LC
13.39094,75.721382,"Myotis formosus (Hodgson, 1835)",NT
26.168766,91.718437,"Accipiter badius (Gmelin, 1788)",LC
24.26936,80.756653,"Dendrocitta vagabunda (Latham, 1790)",LC
10.323591,76.951004,"Raorchestes akroparallagi (Biju & Bossuyt, 2009)",LC
20.1962,85.4375,"Dicrurus macrocercus Vieillot, 1817",LC
14.351889,75.73974,"Anas poecilorhyncha J.R.Forster, 1781",LC
18.415947,74.004631,Nyctanthes arbor-tristis L.,LC
23.181467,79.986404,"Taphozous melanopogon Temminck, 1841",LC
8.508611,76.950279,Clitoria arborea Benth.,LC
10.3,77,Palaquium ravii Sasidh. & Vink,EN
12.89057,77.586433,Markhamia lutea (Benth.) K.Schum.,LC
11.362005,76.942047,"Hypolimnas misippus Linnaeus, 1764",LC
15.961906,73.99633,Adenoon indicum Dalzell,LC
23.652922,88.105593,"Junonia almana (Linnaeus, 1758)",LC
14.9973,74.5286,"Monilesaurus rouxii (Duméril & Bibron, 1837)",LC
28.717561,77.214982,"Lonchura punctulata (Linnaeus, 1758)",LC
11.916494,75.731163,Averrhoa carambola L.,DD
12.866883,80.227364,Lagerstroemia speciosa (L.) Pers.,LC
20.1857,85.4347,Eucalyptus globulus Labill.,LC
10.306797,77.206024,"Azanus jesous (Guérin-Méneville, 1847)",LC
9.570541,76.494125,"Dicrurus macrocercus Vieillot, 1817",LC
13.431331,77.516562,"Trithemis pallidinervis (Kirby, 1889)",LC
8.7925,77.4447,"Pernis ptilorhynchus (Temminck, 1821)",LC
11.664325,78.146014,"Pantala flavescens (Fabricius, 1798)",LC
20.202244,85.45174,"Centropus sinensis (Stephens, 1815)",LC
10.578238,76.019089,"Uperodon taprobanicus (Parker, 1934)",LC
15.566033,73.838189,Gloriosa superba L.,LC
26.636927,92.790428,"Psilopogon asiaticus (Latham, 1790)",LC
26.186716,91.723616,"Junonia almana (Linnaeus, 1758)",LC
11.664325,78.146014,"Motacilla alba Linnaeus, 1758",LC
14.763578,74.22197,"Threskiornis melanocephalus (Latham, 1790)",LC
22.558687,88.291121,"Junonia almana (Linnaeus, 1758)",LC
10.346893,76.207412,Cordia sebestena L.,LC
19.004379,73.282455,"Zizina otis (Fabricius, 1787)",LC
18.986601,73.267899,"Zizula hylax (Fabricius, 1775)",LC
8.549304,76.977264,"Phalacrocorax fuscicollis Stephens, 1826",LC
22.988771,87.010568,"Melanitis leda Linnaeus, 1758",LC
22.709081,88.333345,"Brachydiplax sobrina (Rambur, 1842)",LC
21.769949,88.231513,"Tramea basilaris (Palisot de Beauvois, 1817)",LC
18.995218,73.258842,"Danaus chrysippus (Linnaeus, 1758)",LC
8.803958,76.701182,"Acisoma panorpoides Rambur, 1842",LC
22.802798,88.333968,"Euploea core (Cramer, 1780)",LC
14.464409,75.921758,"Oriolus kundoo Sykes, 1832",LC
12.050904,75.387497,"Acisoma panorpoides Rambur, 1842",LC
8.803958,76.701182,"Ciconia episcopus (Boddaert, 1783)",NT
16.690504,74.210594,"Charadrius dubius Scopoli, 1786",LC
28.551442,77.318522,"Brachythemis contaminata (Fabricius, 1793)",LC
15.350407,73.779569,"Diodon hystrix Linnaeus, 1758",LC
22.685756,88.336076,"Pelopidas mathias (Fabricius, 1798)",LC
12.890235,77.587374,"Ictinogomphus rapax (Rambur, 1842)",LC
23.64992,88.126986,"Semnopithecus entellus (Dufresne, 1797)",LC
12.890235,77.587374,"Indothemis carnatica (Fabricius, 1798)",LC
12.745821,80.232819,"Uperodon taprobanicus (Parker, 1934)",LC
14.606078,74.848429,"Euploea core (Cramer, 1780)",LC
20.202244,85.45174,"Sturnia pagodarum (Gmelin, 1789)",LC
17.612762,81.699402,"Cacomantis sonneratii (Latham, 1790)",LC
22.988771,87.010568,"Trithemis aurora (Burmeister, 1839)",LC
21.31995,72.881673,"Polypedates maculatus (Gray, 1830)",LC
19.141903,72.964622,Avicennia marina (Forssk.) Vierh.,LC
21.762953,79.339111,"Rusa unicolor (Kerr, 1792)",VU
26.06226,76.437653,"Hemiechinus collaris (Gray, 1830)",LC
26.756357,88.797479,"Pareas monticola (Cantor, 1839)",LC
26.6,93.466667,"Upupa epops Linnaeus, 1758",LC
11.003582,76.936218,"Metopidius indicus (Latham, 1790)",LC
19.018236,73.279388,"Hypolimnas misippus Linnaeus, 1764",LC
8.975063,77.149445,"Pitta brachyura (Linnaeus, 1766)",LC
12.942413,75.768753,Ailanthus triphysa (Dennst.) Alston,LC
12.219496,79.055473,"Zizina otis (Fabricius, 1787)",LC
18.540813,73.453217,"Potamarcha congener (Rambur, 1842)",LC
15.614233,73.735542,"Calidris alba (Pallas, 1764)",LC
12.513136,78.150742,Bergia ammannioides Roxb.,LC
22.480991,77.838997,"Vanellus indicus (Boddaert, 1783)",LC
10.198833,77.454758,"Raorchestes dubois (Biju & Bossuyt, 2006)",VU
12.11788,75.81665,"Duttaphrynus parietalis (Boulenger, 1882)",LC
10.982778,76.735832,"Saxicola caprata (Linnaeus, 1766)",LC
12.10534,75.207184,"Gorsachius melanolophus (Raffles, 1822)",LC
25.196466,75.791482,"Hypolimnas misippus Linnaeus, 1764",LC
24.352674,92.344815,"Atherinomorus lacunosus (Forster, 1801)",LC
25.2359,75.8354,Pongamia pinnata (L.) Pierre,LC
9.578179,76.506783,"Merops philippinus Linnaeus, 1767",LC
